datetime,open,high,low,close,volume,log_return,return_magnitude,price_velocity,price_acceleration,price_jerk,local_price_position,local_high_position,local_low_position,price_gap,intraday_range,body_ratio,recent_volatility,rv_sma10,rv_sma15,rv_sma20,mean_price,price_deviation,abs_deviation,prob_normal,prob_top,prob_bottom,confirmed_top,confirmed_bottom,cumulative_pressure,market_state,market_state_label,market_state_color,top_prob_value,bottom_prob_value,signal_strength,outlier_line,top_cross_down,bottom_cross_down,red_height,green_height,buy_signal,sell_signal,equity,equity_norm,buy_hold_norm
2025-09-26 08:55:00+00:00,19.61,19.65,19.6,19.62,0,0.0010198879007453808,0.0010198879007453808,0.019999999999999574,-0.030000000000001137,-0.08000000000000185,0.5,0.5,0.5,0.0005102040816325515,0.002548419979612495,0.19999600008004104,0.0010751410421682816,,,,,,,0.85,0.075,0.075,False,False,0.19999600008004104,0,normal,gray,7.5,7.5,7.5,,False,False,7.5,0.0,False,False,10000.0,19.55,10035.805626598465
2025-09-26 09:00:00+00:00,19.61,19.65,19.6,19.61,0,-0.0005098139289622468,0.0005098139289622468,-0.010000000000001563,-0.030000000000001137,0.0,0.5,0.5,0.5,0.0005096839959226077,0.0025497195308514615,0.0,0.0008703549660572185,,,,,,,0.85,0.075,0.075,False,False,0.0,0,normal,gray,7.5,7.5,7.5,,False,False,7.5,0.0,False,False,10000.0,19.55,10030.690537084398
2025-09-26 09:05:00+00:00,19.63,19.67,19.61,19.65,0,0.002037698107015319,0.002037698107015319,0.03999999999999915,0.05000000000000071,0.08000000000000185,0.5,0.5,0.5,0.001019887812340621,0.0030534351145039326,0.33332777787034906,0.0010743325285253458,,,,,,,0.85,0.075,0.075,False,False,0.33332777787034906,0,normal,gray,7.5,7.5,7.5,,False,False,7.5,0.0,False,False,10000.0,19.55,10051.150895140663
2025-09-26 09:10:00+00:00,19.62,19.65,19.6,19.6,0,-0.002547772078798553,0.002547772078798553,-0.04999999999999716,-0.0899999999999963,-0.13999999999999702,0.5,0.5,0.5,0.0015267175572517856,0.0025510204081631203,0.399992000160011,0.0013287854547339828,,,,,,,0.85,0.075,0.075,False,False,-0.399992000160011,0,normal,gray,7.5,7.5,7.5,,False,False,7.5,0.0,False,False,10000.0,19.55,10025.575447570332
2025-09-26 09:15:00+00:00,19.62,19.62,19.58,19.58,0,-0.0010209291341073447,0.0010209291341073447,-0.020000000000003126,0.02999999999999403,0.11999999999999034,0.5,0.5,0.5,0.0010204081632652843,0.0020429009193055517,0.9999750006249843,0.0013282621684964301,,,,,,,0.85,0.075,0.075,False,False,-0.9999750006249843,0,normal,gray,7.5,7.5,7.5,,False,False,7.5,0.0,False,False,10000.0,19.55,10015.345268542198
2025-09-26 09:20:00+00:00,19.6,19.6,19.56,19.58,0,0.0,0.0,0.0,0.020000000000003126,-0.009999999999990905,0.5,0.5,0.5,0.0010214504596528667,0.0020429009193055517,0.4999875003125366,0.0011742580617202347,,,,,,,0.85,0.075,0.075,False,False,-0.4999875003125366,0,normal,gray,7.5,7.5,7.5,,False,False,7.5,0.0,False,False,10000.0,19.55,10015.345268542198
2025-09-26 09:25:00+00:00,19.6,19.6,19.6,19.6,0,0.0010209291341073648,0.0010209291341073648,0.020000000000003126,0.020000000000003126,0.0,0.5,0.5,0.5,0.0010214504596528667,0.0,0.0,0.0010713800425906973,,,,,,,0.85,0.075,0.075,False,False,0.0,0,normal,gray,7.5,7.5,7.5,,False,False,7.5,0.0,False,False,10000.0,19.55,10025.575447570332
2025-09-26 09:30:00+00:00,19.61,19.62,19.6,19.6,0,0.0,0.0,0.0,-0.020000000000003126,-0.04000000000000625,0.5,0.5,0.5,0.0005102040816325515,0.0010204081632652843,0.49997500124984867,0.0010713800425906973,,,,,,,0.85,0.075,0.075,False,False,-0.49997500124984867,0,normal,gray,7.5,7.5,7.5,,False,False,7.5,0.0,False,False,10000.0,19.55,10025.575447570332
2025-09-26 09:35:00+00:00,19.61,19.61,19.6,19.6,0,0.0,0.0,0.0,0.0,0.020000000000003126,0.5,0.5,0.5,0.0005102040816325515,0.0005102040816325515,0.9999000099990002,0.0010713800425906973,,,,,,,0.85,0.075,0.075,False,False,-0.9999000099990002,0,normal,gray,7.5,7.5,7.5,,False,False,7.5,0.0,False,False,10000.0,19.55,10025.575447570332
2025-09-26 09:45:00+00:00,19.65,19.67,19.62,19.67,0,0.0035650661644961446,0.0035650661644961446,0.07000000000000028,0.07000000000000028,0.07000000000000028,0.5,0.5,0.5,0.0025510204081631203,0.002541942043721439,0.39999200016005365,0.001172768424030235,0.001123804277350382,,,,,,0.85,0.075,0.075,False,False,0.39999200016005365,0,normal,gray,7.5,7.5,7.5,,False,False,7.5,0.0,False,False,10000.0,19.55,10061.3810741688
2025-09-26 09:50:00+00:00,19.69,19.69,19.66,19.68,0,0.0005082592231396135,0.0005082592231396135,0.00999999999999801,-0.060000000000002274,-0.13000000000000256,0.5,0.5,0.5,0.0010167768174885396,0.0015243902439024968,0.33332222259261973,0.0011215664485781374,0.0011284468179913677,,,,,,0.85,0.075,0.075,False,False,-0.33332222259261973,0,normal,gray,7.5,7.5,7.5,7.5,False,False,7.5,0.0,False,False,10000.0,19.55,10066.496163682865
2025-09-26 09:55:00+00:00,19.65,19.65,19.65,19.65,0,-0.0015255533088371798,0.0015255533088371798,-0.030000000000001137,-0.03999999999999915,0.020000000000003126,0.5,0.5,0.5,0.0015243902439024968,0.0,0.0,0.0012230370733761209,0.0011637150287232578,,,,,,0.85,0.075,0.075,False,False,0.0,0,normal,gray,7.5,7.5,7.5,7.5,False,False,7.5,0.0,False,False,10000.0,19.55,10051.150895140663
2025-09-26 10:05:00+00:00,19.65,19.67,19.65,19.67,0,0.00101729408569758,0.00101729408569758,0.020000000000003126,0.05000000000000426,0.09000000000000341,0.5,0.5,0.5,0.0,0.0010167768174887202,0.999950002499875,0.0011208406813914662,0.00116836584400987,,,,,,0.85,0.075,0.075,False,False,0.999950002499875,0,normal,gray,7.5,7.5,7.5,7.5,False,False,7.5,0.0,False,False,10000.0,19.55,10061.3810741688
2025-09-26 10:10:00+00:00,19.7,19.7,19.68,19.7,0,0.0015240033429749732,0.0015240033429749732,0.029999999999997584,0.009999999999994458,-0.040000000000009805,0.5,0.5,0.5,0.001525165226232719,0.0010152284263959175,0.0,0.0010189042778060986,0.0011373777263170813,,,,,,0.85,0.075,0.075,False,False,0.0,0,normal,gray,7.5,7.5,7.5,7.5,False,False,7.5,0.0,False,False,10000.0,19.55,10076.726342710997
2025-09-26 10:15:00+00:00,19.67,19.67,19.65,19.65,0,-0.002541297428672644,0.002541297428672644,-0.05000000000000071,-0.0799999999999983,-0.08999999999999275,0.5,0.5,0.5,0.001522842639593786,0.0010178117048347647,0.999950002499875,0.0011706705680785468,0.0011216185662752932,0.0011262041215156127,,,,,0.85,0.075,0.075,False,False,-0.999950002499875,0,normal,gray,7.5,7.5,7.5,7.5,False,False,7.5,0.0,False,False,10000.0,19.55,10051.150895140663
2025-09-26 10:20:00+00:00,19.67,19.67,19.65,19.65,0,0.0,0.0,0.0,0.05000000000000071,0.129999999999999,0.5,0.5,0.5,0.0010178117048347647,0.0010178117048347647,0.999950002499875,0.0011706705680785468,0.0011212598169111244,0.0011325727565762971,,,,,0.85,0.075,0.075,False,False,-0.999950002499875,0,normal,gray,7.5,7.5,7.5,7.5,False,False,7.5,0.0,False,False,10000.0,19.55,10051.150895140663
2025-09-26 10:25:00+00:00,19.65,19.67,19.65,19.67,0,0.00101729408569758,0.00101729408569758,0.020000000000003126,0.020000000000003126,-0.029999999999997584,0.5,0.5,0.5,0.0,0.0010167768174887202,0.999950002499875,0.0011703066925967342,0.001131152481911728,0.001152569538345598,,,,,0.85,0.075,0.075,False,False,0.999950002499875,0,normal,gray,7.5,7.5,7.5,7.5,False,False,7.5,0.0,False,False,10000.0,19.55,10061.3810741688
2025-09-26 10:35:00+00:00,19.67,19.67,19.65,19.65,0,-0.0010172940856975838,0.0010172940856975838,-0.020000000000003126,-0.04000000000000625,-0.06000000000000938,0.5,0.5,0.5,0.0,0.0010178117048347647,0.999950002499875,0.0012719843743456028,0.0011512129150872187,0.0011657463280669484,,,,,0.85,0.075,0.075,False,False,-0.999950002499875,0,normal,gray,7.5,7.5,7.5,7.5,False,False,7.5,0.0,False,False,10000.0,19.55,10051.150895140663
2025-09-26 10:40:00+00:00,19.65,19.65,19.65,19.65,0,0.0,0.0,0.0,0.020000000000003126,0.06000000000000938,0.5,0.5,0.5,0.0,0.0,0.0,0.0012719843743456028,0.001171273348262709,0.00116195958937439,,,,,0.85,0.075,0.075,False,False,0.0,0,normal,gray,7.5,7.5,7.5,7.5,False,False,7.5,0.0,False,False,10000.0,19.55,10051.150895140663
2025-09-26 10:45:00+00:00,19.63,19.65,19.63,19.63,0,-0.0010183300269005545,0.0010183300269005545,-0.019999999999999574,-0.019999999999999574,-0.0400000000000027,0.5,0.5,0.5,0.001017811704834584,0.0010188487009678846,0.0,0.0010166226876862083,0.0011556587746283065,0.001141183623987042,0.0011397315259893443,,,,0.85,0.075,0.075,False,False,0.0,0,normal,gray,7.5,7.5,7.5,7.5,False,False,7.5,0.0,False,False,10000.0,19.55,10040.92071611253
2025-09-26 10:50:00+00:00,19.64,19.65,19.63,19.65,0,0.0010183300269005506,0.0010183300269005506,0.019999999999999574,0.03999999999999915,0.05999999999999872,0.5,0.5,0.5,0.0005094243504840328,0.001017811704834584,0.49997500124984867,0.0010676687169085763,0.0011502690014613503,0.0011340776676662646,0.001139357909726359,,,,0.85,0.075,0.075,False,False,0.49997500124984867,0,normal,gray,7.5,7.5,7.5,7.5,False,False,7.5,0.0,False,False,10000.0,19.55,10051.150895140663
2025-09-26 10:55:00+00:00,19.65,19.65,19.62,19.65,0,0.0,0.0,0.0,-0.019999999999999574,-0.05999999999999872,0.5,0.5,0.5,0.0,0.0015267175572517856,0.0,0.0009152296925183268,0.001119488263375571,0.0011236676443281066,0.0011416016460494144,,,,0.85,0.075,0.075,False,False,0.0,0,normal,gray,7.5,7.5,7.5,7.5,False,False,7.5,0.0,False,False,10000.0,19.55,10051.150895140663
2025-09-26 11:00:00+00:00,19.65,19.65,19.65,19.65,0,0.0,0.0,0.0,0.0,0.019999999999999574,0.5,0.5,0.5,0.0,0.0,0.0,0.0008134485220348542,0.0010887490474399096,0.0011064722096243837,0.0011285574457248898,,,,0.85,0.075,0.075,False,False,0.0,0,normal,gray,7.5,7.5,7.5,7.5,False,False,7.5,0.0,False,False,10000.0,19.55,10051.150895140663
2025-09-26 11:05:00+00:00,19.65,19.68,19.65,19.68,0,0.0015255533088371917,0.0015255533088371917,0.030000000000001137,0.030000000000001137,0.030000000000001137,0.5,0.5,0.5,0.0,0.0015243902439024968,0.9999666677777407,0.0008136037551367825,0.001068218995172978,0.0010892871237941227,0.0011027983607450299,,,,0.85,0.075,0.075,False,False,0.9999666677777407,0,normal,gray,7.5,7.5,7.5,7.5,False,False,7.5,0.0,False,False,10000.0,19.55,10066.496163682865
2025-09-26 11:10:00+00:00,19.66,19.69,19.65,19.67,0,-0.0005082592231395336,0.0005082592231395336,-0.00999999999999801,-0.03999999999999915,-0.07000000000000028,0.5,0.5,0.5,0.0010162601626016044,0.0020335536349772596,0.2499937501562683,0.0006106096566678599,0.0010122129040319094,0.0010518098726366308,0.0010669157351536015,,,,0.85,0.075,0.075,False,False,0.2499937501562683,0,normal,gray,7.5,7.5,7.5,7.5,False,False,7.5,0.0,False,False,10000.0,19.55,10061.3810741688
2025-09-26 11:15:00+00:00,19.67,19.7,19.65,19.68,0,0.0005082592231396135,0.0005082592231396135,0.00999999999999801,0.01999999999999602,0.05999999999999517,0.5,0.5,0.5,0.0,0.002540650406504101,0.19999600007995577,0.000661448497542283,0.0009612906969782831,0.001021135342567574,0.0010412752569447037,,,,0.85,0.075,0.075,False,False,0.19999600007995577,0,normal,gray,7.5,7.5,7.5,7.5,False,False,7.5,0.0,False,False,10000.0,19.55,10066.496163682865
2025-09-26 11:20:00+00:00,19.66,19.66,19.66,19.66,0,-0.0010167769050868354,0.0010167769050868354,-0.019999999999999574,-0.029999999999997584,-0.049999999999993605,0.5,0.5,0.5,0.0010162601626016044,0.0,0.0,0.0006612933433189694,0.0009103893620505066,0.0009836857605637639,0.0010207709219811174,,,,0.85,0.075,0.075,False,False,0.0,0,normal,gray,7.5,7.5,7.5,7.5,False,False,7.5,0.0,False,False,10000.0,19.55,10056.26598465473
2025-09-26 11:25:00+00:00,19.7,19.75,19.67,19.75,0,0.004567376628110444,0.004567376628110444,0.08999999999999986,0.10999999999999943,0.13999999999999702,0.5,0.5,0.5,0.0020345879959307806,0.004050632911392319,0.6249921875976773,0.0010173979606545424,0.0008849307206814005,0.0009767895791813024,0.0010180718178843095,,,,0.85,0.075,0.075,False,False,0.6249921875976773,0,normal,gray,7.5,7.5,7.5,7.5,False,False,7.5,0.0,False,False,10000.0,19.55,10102.30179028133
2025-09-26 11:30:00+00:00,19.72,19.75,19.7,19.7,0,-0.0025348556031880663,0.0025348556031880663,-0.05000000000000071,-0.14000000000000057,-0.25,0.5,0.5,0.5,0.0015189873417722096,0.002538071065989884,0.3999920001599826,0.0012705625176165692,0.0008847885350084971,0.0009935667951686672,0.0010280309416356033,,,,0.85,0.075,0.075,False,False,-0.3999920001599826,0,normal,gray,7.5,7.5,7.5,7.5,False,False,7.5,0.0,False,False,10000.0,19.55,10076.726342710997
2025-09-26 11:35:00+00:00,19.7,19.72,19.66,19.69,0,-0.0005077430929085743,0.0005077430929085743,-0.00999999999999801,0.0400000000000027,0.18000000000000327,0.5,0.5,0.5,0.0,0.003047232097511362,0.1666638889351548,0.001219542768452897,0.000905080543085166,0.0009968249418602904,0.0010303696588567363,,,,0.85,0.075,0.075,False,False,-0.1666638889351548,0,normal,gray,7.5,7.5,7.5,7.5,False,False,7.5,0.0,False,False,10000.0,19.55,10071.611253196932
2025-09-26 11:40:00+00:00,19.7,19.7,19.7,19.7,0,0.0005077430929086551,0.0005077430929086551,0.00999999999999801,0.01999999999999602,-0.02000000000000668,0.5,0.5,0.5,0.0005078720162518034,0.0,0.0,0.0011684450999812968,0.0009151581813924382,0.0009966765773204737,0.0010327135914268942,,,,0.85,0.075,0.075,False,False,0.0,0,normal,gray,7.5,7.5,7.5,7.5,False,False,7.5,0.0,False,False,10000.0,19.55,10076.726342710997
2025-09-26 11:45:00+00:00,19.7,19.72,19.69,19.69,0,-0.0005077430929085743,0.0005077430929085743,-0.00999999999999801,-0.01999999999999602,-0.03999999999999204,0.5,0.5,0.5,0.0,0.0015236160487555907,0.33332222259254074,0.001219206521301086,0.0009455558642707141,0.0009999365659007638,0.0010325220638231426,,,,0.85,0.075,0.075,False,False,-0.33332222259254074,0,normal,gray,7.5,7.5,7.5,7.5,False,False,7.5,0.0,False,False,10000.0,19.55,10071.611253196932
2025-09-26 11:50:00+00:00,19.65,19.69,19.65,19.67,0,-0.001016260250066479,0.001016260250066479,-0.019999999999999574,-0.010000000000001563,0.009999999999994458,0.5,0.5,0.5,0.002031488065007755,0.0020335536349772596,0.4999875003125366,0.0013207809245514679,0.0009962891045223756,0.0010031896692478215,0.0010425190759811426,,,,0.85,0.075,0.075,False,False,0.4999875003125366,0,normal,gray,7.5,7.5,7.5,7.5,False,False,7.5,0.0,False,False,10000.0,19.55,10061.3810741688
2025-09-26 11:55:00+00:00,19.67,19.67,19.62,19.65,0,-0.0010172940856975838,0.0010172940856975838,-0.020000000000003126,-3.552713678800501e-15,0.00999999999999801,0.5,0.5,0.5,0.0,0.00254452926208655,0.39999200016005365,0.0012697868505751387,0.0010419074140662111,0.001003043167663124,0.0010550632046195947,,,,0.85,0.075,0.075,False,False,-0.39999200016005365,0,normal,gray,7.5,7.5,7.5,7.5,False,False,7.5,0.0,False,False,10000.0,19.55,10051.150895140663
2025-09-26 12:00:00+00:00,19.65,19.65,19.65,19.65,0,0.0,0.0,0.0,0.020000000000003126,0.02000000000000668,0.5,0.5,0.5,0.0,0.0,0.0,0.0012189738424450702,0.001102743832643932,0.001016533244647048,0.0010574783683379209,,,,0.85,0.075,0.075,False,False,0.0,0,normal,gray,7.5,7.5,7.5,7.5,False,False,7.5,0.0,False,False,10000.0,19.55,10051.150895140663
2025-09-26 12:05:00+00:00,19.67,19.7,19.67,19.67,0,0.00101729408569758,0.00101729408569758,0.020000000000003126,0.020000000000003126,0.0,0.5,0.5,0.5,0.0010178117048347647,0.001525165226232719,0.0,0.0012699161720541197,0.0011635906000951157,0.0010300164083234175,0.0010624406485366992,,,,0.85,0.075,0.075,False,False,0.0,0,normal,gray,7.5,7.5,7.5,7.5,False,False,7.5,0.0,False,False,10000.0,19.55,10061.3810741688
2025-09-26 12:10:00+00:00,19.67,19.67,19.66,19.66,0,-0.0005085176819472706,0.0005085176819472706,-0.010000000000001563,-0.03000000000000469,-0.050000000000007816,0.5,0.5,0.5,0.0,0.0005086469989827855,0.9999000099990002,0.0012191289966683948,0.0012193741654300584,0.0010502763619334222,0.0010648817637402825,,,,0.85,0.075,0.075,False,False,-0.9999000099990002,0,normal,gray,7.5,7.5,7.5,7.5,False,False,7.5,0.0,False,False,10000.0,19.55,10056.26598465473
2025-09-26 12:15:00+00:00,19.65,19.65,19.65,19.65,0,-0.0005087764037503323,0.0005087764037503323,-0.010000000000001563,0.0,0.03000000000000469,0.5,0.5,0.5,0.0005086469989827855,0.0,0.0,0.000812211397482232,0.0011988555091128274,0.0010501938869632473,0.0010418931148971139,,,,0.85,0.075,0.075,False,False,0.0,0,normal,gray,7.5,7.5,7.5,7.5,False,False,7.5,0.0,False,False,10000.0,19.55,10051.150895140663
2025-09-26 12:20:00+00:00,19.66,19.66,19.63,19.63,0,-0.0010183300269005545,0.0010183300269005545,-0.019999999999999574,-0.00999999999999801,-0.00999999999999801,0.5,0.5,0.5,0.0005089058524173824,0.0015282730514519173,0.9999666677777407,0.0006608280110036669,0.001137882058451537,0.001040008837354373,0.001011335296730017,,,,0.85,0.075,0.075,False,False,-0.9999666677777407,0,normal,gray,7.5,7.5,7.5,7.5,False,False,7.5,0.0,False,False,10000.0,19.55,10040.92071611253
2025-09-26 12:25:00+00:00,19.65,19.65,19.63,19.65,0,0.0010183300269005506,0.0010183300269005506,0.019999999999999574,0.03999999999999915,0.04999999999999716,0.5,0.5,0.5,0.0010188487009678846,0.001017811704834584,0.0,0.0007119514597806687,0.0010871229275843143,0.0010467649575618934,0.00099610173533474,,,,0.85,0.075,0.075,False,False,0.0,0,normal,gray,7.5,7.5,7.5,7.5,False,False,7.5,0.0,False,False,10000.0,19.55,10051.150895140663
2025-09-26 12:30:00+00:00,19.66,19.7,19.65,19.65,0,0.0,0.0,0.0,-0.019999999999999574,-0.05999999999999872,0.5,0.5,0.5,0.0005089058524173824,0.00254452926208655,0.19999600008002683,0.0006611642581554778,0.001036394843401732,0.0010467460082694397,0.0009757765123970853,,,,0.85,0.075,0.075,False,False,-0.19999600008002683,0,normal,gray,7.5,7.5,7.5,7.5,False,False,7.5,0.0,False,False,10000.0,19.55,10051.150895140663
2025-09-26 12:35:00+00:00,19.65,19.65,19.52,19.52,0,-0.006637757330323818,0.006637757330323818,-0.129999999999999,-0.129999999999999,-0.10999999999999943,0.5,0.5,0.5,0.0,0.00665983606557372,0.9999923077514788,0.0012719804449781824,0.001041672235769442,0.0010874584817133874,0.000993614050020078,,,,0.85,0.075,0.075,False,False,-0.9999923077514788,0,normal,gray,7.5,7.5,7.5,7.5,False,False,7.5,0.0,False,False,10000.0,19.55,9984.6547314578
2025-09-26 12:40:00+00:00,19.52,19.52,19.47,19.49,0,-0.0015380674654770212,0.0015380674654770212,-0.030000000000001137,0.09999999999999787,0.22999999999999687,0.5,0.5,0.5,0.0,0.002565418163160632,0.5999880002400094,0.0013240945663179683,0.001042003599946092,0.001107904922090949,0.0010191463522342336,,,,0.85,0.075,0.075,False,False,-0.5999880002400094,0,normal,gray,7.5,7.5,7.5,7.5,False,False,7.5,0.0,False,False,10000.0,19.55,9969.3094629156
2025-09-26 12:45:00+00:00,19.48,19.48,19.48,19.48,0,-0.00051321530508031,0.00051321530508031,-0.00999999999999801,0.020000000000003126,-0.07999999999999474,0.5,0.5,0.5,0.000513083632632017,0.0,0.0,0.0012737252478323025,0.0010423974396718083,0.0011081157707719979,0.0010421524268690095,,,,0.85,0.075,0.075,False,False,0.0,0,normal,gray,7.5,7.5,7.5,7.5,False,False,7.5,0.0,False,False,10000.0,19.55,9964.194373401535
2025-09-26 12:50:00+00:00,19.5,19.55,19.48,19.48,0,0.0,0.0,0.0,0.00999999999999801,-0.010000000000005116,0.5,0.5,0.5,0.0010266940451745161,0.0035934291581108976,0.2857102041399336,0.0012737252478323025,0.0010478725802105316,0.0011117279360639584,0.001075308206427232,,,,0.85,0.075,0.075,False,False,-0.2857102041399336,0,normal,gray,7.5,7.5,7.5,7.5,False,False,7.5,0.0,False,False,10000.0,19.55,9964.194373401535
2025-09-26 12:55:00+00:00,19.5,19.51,19.5,19.51,0,0.001538856420630949,0.001538856420630949,0.030000000000001137,0.030000000000001137,0.020000000000003126,0.5,0.5,0.5,0.0010266940451745161,0.000512557662737138,0.9999000099990002,0.0013259481841250253,0.001053475781417622,0.0011222281416735402,0.001108533190756369,,,,0.85,0.075,0.075,False,False,0.9999000099990002,0,normal,gray,7.5,7.5,7.5,7.5,False,False,7.5,0.0,False,False,10000.0,19.55,9979.539641943735
2025-09-26 13:00:00+00:00,19.5,19.5,19.48,19.48,0,-0.0015388564206309085,0.0015388564206309085,-0.030000000000001137,-0.060000000000002274,-0.09000000000000341,0.5,0.5,0.5,0.000512557662737138,0.0010266940451745161,0.999950002499875,0.001428876642071719,0.0010744505459579544,0.001136206149724916,0.0011469123556940065,,,,0.85,0.075,0.075,False,False,-0.999950002499875,0,normal,gray,7.5,7.5,7.5,7.5,False,False,7.5,0.0,False,False,10000.0,19.55,9964.194373401535
2025-09-26 13:05:00+00:00,19.46,19.51,19.46,19.51,0,0.001538856420630949,0.001538856420630949,0.030000000000001137,0.060000000000002274,0.12000000000000455,0.5,0.5,0.5,0.0010266940451745161,0.002562788313685326,0.999980000399992,0.001532016048949636,0.001146431011104695,0.0011502884913514601,0.001172643260108761,,,,0.85,0.075,0.075,False,False,0.999980000399992,0,normal,gray,7.5,7.5,7.5,7.5,False,False,7.5,0.0,False,False,10000.0,19.55,9979.539641943735
2025-09-26 13:10:00+00:00,19.51,19.51,19.5,19.51,0,0.0,0.0,0.0,-0.030000000000001137,-0.09000000000000341,0.5,0.5,0.5,0.0,0.000512557662737138,0.0,0.0014302348784661744,0.0012233716978509457,0.001160985026544196,0.0011806268781512413,,,,0.85,0.075,0.075,False,False,0.0,0,normal,gray,7.5,7.5,7.5,7.5,False,False,7.5,0.0,False,False,10000.0,19.55,9979.539641943735
2025-09-26 13:15:00+00:00,19.51,19.51,19.51,19.51,0,0.0,0.0,0.0,0.0,0.030000000000001137,0.5,0.5,0.5,0.0,0.0,0.0,0.0013283500083693834,0.0012850115527098173,0.00116827677093915,0.0011860672401470657,,,,0.85,0.075,0.075,False,False,0.0,0,normal,gray,7.5,7.5,7.5,7.5,False,False,7.5,0.0,False,False,10000.0,19.55,9979.539641943735
